,f,P
6724,128.3203125,-187.57877177962303
6725,128.369140625,-187.743974882303
6726,128.41796875,-185.5978013109122
6727,128.466796875,-188.85301486656286
6728,128.515625,-189.51470297333452
6729,128.564453125,-186.23548966402748
6730,128.61328125,-185.80905384904892
6731,128.662109375,-186.45840083558724
6732,128.7109375,-190.42809493986888
6733,128.759765625,-184.63894593790948
6734,128.80859375,-189.44382762571638
6735,128.857421875,-186.42540803791408
6736,128.90625,-188.56696550096237
6737,128.955078125,-185.990181926079
6738,129.00390625,-185.4316464899471
6739,129.052734375,-186.52586610028862
6740,129.1015625,-189.44525613361643
6741,129.150390625,-187.25947864383812
6742,129.19921875,-184.5161374001672
6743,129.248046875,-186.38831255494662
6744,129.296875,-187.41425804284333
6745,129.345703125,-185.79472273548262
6746,129.39453125,-185.9307325227779
6747,129.443359375,-186.58011441711272
6748,129.4921875,-189.01085526437737
6749,129.541015625,-187.81746386523247
6750,129.58984375,-184.6021253264902
6751,129.638671875,-184.69053453464687
6752,129.6875,-189.25656893138265
6753,129.736328125,-187.90599637728624
6754,129.78515625,-188.35841187156342
6755,129.833984375,-189.35143184854348
6756,129.8828125,-186.22320037588008
6757,129.931640625,-187.64119257624
6758,129.98046875,-187.05002564753303
6759,130.029296875,-190.3446452978418
6760,130.078125,-188.62432066547703
6761,130.126953125,-184.36598276287737
6762,130.17578125,-187.70560729546835
6763,130.224609375,-188.18276678701616
6764,130.2734375,-186.4147543747182
6765,130.322265625,-185.9053348431637
6766,130.37109375,-188.12375784501546
6767,130.419921875,-188.02017891544068
6768,130.46875,-187.36658542831285
6769,130.517578125,-188.07889478224
6770,130.56640625,-185.9960403793315
6771,130.615234375,-191.01207445174435
6772,130.6640625,-187.39923880371794
6773,130.712890625,-187.49258533660074
6774,130.76171875,-189.37483058958526
6775,130.810546875,-185.41128756179327
6776,130.859375,-185.688049962681
6777,130.908203125,-188.15722431643277
6778,130.95703125,-187.33656795749854
6779,131.005859375,-185.7563804467066
6780,131.0546875,-188.2641108426709
6781,131.103515625,-187.41658808191383
6782,131.15234375,-188.7221212421055
6783,131.201171875,-189.64071960437727
6784,131.25,-187.845631755474
6785,131.298828125,-187.68278194065638
6786,131.34765625,-186.64729533650714
6787,131.396484375,-189.13637891780263
6788,131.4453125,-186.865944294673
6789,131.494140625,-184.55708687945798
6790,131.54296875,-185.59871738637014
6791,131.591796875,-191.012281609712
6792,131.640625,-188.34242893212263
6793,131.689453125,-187.11614343531988
6794,131.73828125,-187.1483039078548
6795,131.787109375,-187.33988371153055
6796,131.8359375,-185.59780659708645
6797,131.884765625,-187.81124671991276
6798,131.93359375,-188.24687093750435
6799,131.982421875,-189.17992892880594
6800,132.03125,-188.5329295274948
6801,132.080078125,-191.19684421488682
6802,132.12890625,-188.34693966435677
6803,132.177734375,-187.88422280814734
6804,132.2265625,-186.11846062375278
6805,132.275390625,-187.69902368379488
6806,132.32421875,-188.02123020786567
6807,132.373046875,-187.4068887757139
6808,132.421875,-187.13071060236337
6809,132.470703125,-186.04562268742762
6810,132.51953125,-186.5589204077904
6811,132.568359375,-184.62715446724357
6812,132.6171875,-187.83555603815321
6813,132.666015625,-190.1771932399638
6814,132.71484375,-188.22861062293182
6815,132.763671875,-185.852063601442
6816,132.8125,-187.7705666806881
6817,132.861328125,-184.70056920036333
6818,132.91015625,-185.36123000308584
6819,132.958984375,-184.444412066798
6820,133.0078125,-189.8775984923909
6821,133.056640625,-187.99746664364577
6822,133.10546875,-184.66854258239877
6823,133.154296875,-187.98155152925136
6824,133.203125,-188.0101623069977
6825,133.251953125,-187.8955349506491
6826,133.30078125,-187.95228442178427
6827,133.349609375,-189.75196283376832
6828,133.3984375,-185.72352846637415
6829,133.447265625,-184.89725519577695
6830,133.49609375,-187.0615862129806
6831,133.544921875,-187.43689538639148
6832,133.59375,-187.01549484343576
6833,133.642578125,-189.13834970359815
6834,133.69140625,-186.08780012711856
6835,133.740234375,-190.13966649938854
6836,133.7890625,-188.1726058149836
6837,133.837890625,-187.0155831804999
6838,133.88671875,-189.11435743124986
6839,133.935546875,-186.90475929805092
6840,133.984375,-184.43974072051319
6841,134.033203125,-187.7027206999174
6842,134.08203125,-187.0562937994678
6843,134.130859375,-185.91372896839115
6844,134.1796875,-191.23011294666574
6845,134.228515625,-188.77223837014648
6846,134.27734375,-188.95281615133828
6847,134.326171875,-188.90523872800424
6848,134.375,-187.03374471691578
6849,134.423828125,-186.95847183495553
6850,134.47265625,-185.6613131815248
6851,134.521484375,-186.18709582508848
6852,134.5703125,-188.84308307935856
6853,134.619140625,-188.94617104057883
6854,134.66796875,-188.59283073914128
6855,134.716796875,-188.00972767140425
6856,134.765625,-190.2738561883074
6857,134.814453125,-189.68797708398387
6858,134.86328125,-184.77306434112757
6859,134.912109375,-188.91676863795144
6860,134.9609375,-189.0483935526907
6861,135.009765625,-188.17677376844358
6862,135.05859375,-185.0852838148788
6863,135.107421875,-187.62118599354787
6864,135.15625,-185.02643499567517
6865,135.205078125,-186.36618044638695
6866,135.25390625,-188.03060640253605
6867,135.302734375,-184.36954856204792
6868,135.3515625,-186.65038634320453
6869,135.400390625,-186.77813112043108
6870,135.44921875,-186.77447642041244
6871,135.498046875,-187.32333181465575
6872,135.546875,-187.94019880551303
6873,135.595703125,-185.81905529430975
6874,135.64453125,-186.63547801966587
6875,135.693359375,-187.9384146251627
6876,135.7421875,-187.56337400530774
6877,135.791015625,-188.33974929801352
6878,135.83984375,-187.59083187966348
6879,135.888671875,-184.99950623100648
6880,135.9375,-187.30038693379373
6881,135.986328125,-189.6433809192458
6882,136.03515625,-185.4540276349714
6883,136.083984375,-187.277103623306
6884,136.1328125,-188.59016885924254
6885,136.181640625,-188.85418596166232
6886,136.23046875,-189.29603507387688
6887,136.279296875,-187.12180545956852
6888,136.328125,-188.7827353273463
6889,136.376953125,-186.78598008089133
6890,136.42578125,-185.94169117507283
6891,136.474609375,-186.34639448486436
6892,136.5234375,-186.98391012392793
6893,136.572265625,-187.1247325526311
6894,136.62109375,-189.43493283928433
6895,136.669921875,-186.40565970677468
6896,136.71875,-189.59290641309718
6897,136.767578125,-185.9042332004624
6898,136.81640625,-186.4311201334196
6899,136.865234375,-187.94609830693898
6900,136.9140625,-184.64459352811932
6901,136.962890625,-188.5182418581411
6902,137.01171875,-186.4809017626938
6903,137.060546875,-186.77412537372018
6904,137.109375,-188.67223537883172
6905,137.158203125,-186.7723235136997
6906,137.20703125,-187.54297402483493
6907,137.255859375,-189.02858142087905
6908,137.3046875,-185.11672231461264
6909,137.353515625,-187.06387977580127
6910,137.40234375,-186.4755422748277
6911,137.451171875,-184.39624405088193
6912,137.5,-187.53560819990005
6913,137.548828125,-187.8354187859553
6914,137.59765625,-188.19297145843612
6915,137.646484375,-187.24095561874339
6916,137.6953125,-188.26390636855436
6917,137.744140625,-185.16627858765762
6918,137.79296875,-188.44817674029386
6919,137.841796875,-187.20466442651605
6920,137.890625,-187.53278820417688
6921,137.939453125,-185.55366294164065
6922,137.98828125,-189.49681479441563
6923,138.037109375,-188.009441493571
6924,138.0859375,-186.5245233982697
6925,138.134765625,-186.3288442561714
6926,138.18359375,-189.77042479275482
6927,138.232421875,-188.24067807803297
6928,138.28125,-188.65503903046545
6929,138.330078125,-189.60321865210364
6930,138.37890625,-187.62608299036864
6931,138.427734375,-187.42789641997584
6932,138.4765625,-187.81770392239454
6933,138.525390625,-188.1387730197092
6934,138.57421875,-185.39551032934642
6935,138.623046875,-188.15334067628555
6936,138.671875,-186.99908464831452
6937,138.720703125,-186.9023734282415
6938,138.76953125,-187.14202905831212
6939,138.818359375,-187.73507325988797
6940,138.8671875,-186.60513745926264
6941,138.916015625,-187.75041497266656
6942,138.96484375,-186.64016829992877
6943,139.013671875,-186.1891288582945
6944,139.0625,-188.1789363207455
6945,139.111328125,-187.63919847612792
6946,139.16015625,-186.2633022212106
6947,139.208984375,-187.6427955619449
6948,139.2578125,-188.1454475316336
6949,139.306640625,-187.97042772893948
6950,139.35546875,-187.06468102749002
6951,139.404296875,-187.14957241266802
6952,139.453125,-186.13365964494443
6953,139.501953125,-186.11933449975726
6954,139.55078125,-189.47939737046937
6955,139.599609375,-188.2953243077638
6956,139.6484375,-189.988672609221
6957,139.697265625,-187.66738023328955
6958,139.74609375,-188.01934734030868
6959,139.794921875,-188.16162742736753
6960,139.84375,-190.85549520022894
6961,139.892578125,-186.1083008921009
6962,139.94140625,-186.37971305841353
6963,139.990234375,-187.27932042431024
6964,140.0390625,-187.3966799802064
6965,140.087890625,-187.26091634175023
6966,140.13671875,-190.20021511974966
6967,140.185546875,-185.40772011013829
6968,140.234375,-186.85390612273108
6969,140.283203125,-187.68778028591325
6970,140.33203125,-184.8523728194603
6971,140.380859375,-187.29203600090162
6972,140.4296875,-187.01068116017944
6973,140.478515625,-186.74186198206908
6974,140.52734375,-189.05896024617275
6975,140.576171875,-184.54156449851152
6976,140.625,-188.9045612339855
6977,140.673828125,-190.23639421981832
6978,140.72265625,-187.5743153106859
6979,140.771484375,-188.33076661194858
6980,140.8203125,-189.522479351411
6981,140.869140625,-187.37975188303233
6982,140.91796875,-187.93049351196956
6983,140.966796875,-187.12930955127672
6984,141.015625,-186.94622929733217
6985,141.064453125,-187.53762691154486
6986,141.11328125,-185.61187937546322
6987,141.162109375,-188.9335367734898
6988,141.2109375,-188.08365397337212
6989,141.259765625,-187.61539504519254
6990,141.30859375,-188.1136844118492
6991,141.357421875,-188.18673926637464
6992,141.40625,-187.0378127413277
6993,141.455078125,-189.68882744389902
6994,141.50390625,-187.66169725719195
6995,141.552734375,-186.43645593222885
6996,141.6015625,-188.08946408671287
6997,141.650390625,-188.61380880852155
6998,141.69921875,-188.61928147557123
6999,141.748046875,-186.80377963385666
7000,141.796875,-190.55197987889855
7001,141.845703125,-184.977518551082
7002,141.89453125,-186.37726072954501
7003,141.943359375,-185.98798051759277
7004,141.9921875,-187.74973764435896
7005,142.041015625,-186.7048678767254
7006,142.08984375,-189.53170354023615
7007,142.138671875,-186.43849525222427
7008,142.1875,-189.5437351157926
7009,142.236328125,-188.7640683829444
7010,142.28515625,-188.53970412022815
7011,142.333984375,-188.47603274479067
7012,142.3828125,-188.83649180613867
7013,142.431640625,-187.04436810662258
7014,142.48046875,-190.35337810681992
7015,142.529296875,-184.8534374217418
7016,142.578125,-188.461591188508
7017,142.626953125,-187.49235696898992
7018,142.67578125,-186.57554956274814
7019,142.724609375,-185.28813150661236
7020,142.7734375,-186.39484075991606
7021,142.822265625,-189.88855076756792
7022,142.87109375,-188.77296670503458
7023,142.919921875,-187.93183166177673
7024,142.96875,-187.716845669258
7025,143.017578125,-185.6343345418371
7026,143.06640625,-188.0002587761644
7027,143.115234375,-184.34827447019816
7028,143.1640625,-186.45936017540234
7029,143.212890625,-188.20599139362665
7030,143.26171875,-185.83577819507403
7031,143.310546875,-189.88057739327962
7032,143.359375,-188.91176057785302
7033,143.408203125,-189.231770396341
7034,143.45703125,-188.96116289815538
7035,143.505859375,-188.60890144891968
7036,143.5546875,-189.56908424053304
7037,143.603515625,-186.88647201317255
7038,143.65234375,-189.80570879994374
7039,143.701171875,-187.56813435668357
7040,143.75,-188.86582442914818
7041,143.798828125,-187.34958003706694
7042,143.84765625,-186.30255751671547
7043,143.896484375,-188.66681194241482
7044,143.9453125,-188.39841199770632
7045,143.994140625,-186.27841141191942
7046,144.04296875,-186.6509589993484
7047,144.091796875,-186.7383541244042
7048,144.140625,-186.59654641048508
7049,144.189453125,-188.31013619932406
7050,144.23828125,-188.28156340344717
7051,144.287109375,-188.82421505185758
7052,144.3359375,-187.83162658190423
7053,144.384765625,-187.98660897082573
7054,144.43359375,-188.3105056293405
7055,144.482421875,-186.23116065811496
7056,144.53125,-190.19740724008417
7057,144.580078125,-187.63234869820474
7058,144.62890625,-188.6006919513453
7059,144.677734375,-188.40077191038174
7060,144.7265625,-188.1338720611942
7061,144.775390625,-187.2079615991796
7062,144.82421875,-184.25502333098828
7063,144.873046875,-188.18592380538053
7064,144.921875,-185.45837591274721
7065,144.970703125,-185.8732223772707
7066,145.01953125,-189.03862471088388
7067,145.068359375,-186.0514273234198
7068,145.1171875,-186.11055321179762
7069,145.166015625,-188.75756803312495
7070,145.21484375,-187.24405140247603
7071,145.263671875,-190.16033320811164
7072,145.3125,-188.16771215131408
7073,145.361328125,-189.53019409106759
7074,145.41015625,-187.48889497053722
7075,145.458984375,-189.1945292203884
7076,145.5078125,-186.79875584896186
7077,145.556640625,-187.34765003218038
7078,145.60546875,-185.56474064280698
7079,145.654296875,-186.03625543975252
7080,145.703125,-188.54865771758043
7081,145.751953125,-189.16459721592642
7082,145.80078125,-186.38483092153885
7083,145.849609375,-188.5908060744087
7084,145.8984375,-186.4798210626533
7085,145.947265625,-184.21816282727164
7086,145.99609375,-189.91441468690704
7087,146.044921875,-184.36000319637952
7088,146.09375,-187.71938871279423
7089,146.142578125,-189.4166172037504
7090,146.19140625,-189.34117921792583
7091,146.240234375,-184.9033138181359
7092,146.2890625,-188.06671293599837
7093,146.337890625,-187.34018448291224
7094,146.38671875,-187.04505383694948
7095,146.435546875,-188.05177684959185
7096,146.484375,-188.36347870613181
7097,146.533203125,-188.05691920533562
7098,146.58203125,-185.9418389329223
7099,146.630859375,-187.18189468464382
7100,146.6796875,-188.33863441017846
7101,146.728515625,-188.02992336156947
7102,146.77734375,-188.36030638104288
7103,146.826171875,-188.00489841788115
7104,146.875,-186.71692798083845
7105,146.923828125,-187.46098096290982
7106,146.97265625,-188.0758838981649
7107,147.021484375,-188.19135753513822
7108,147.0703125,-187.65903009500283
7109,147.119140625,-187.69594690160477
7110,147.16796875,-187.29013726423503
7111,147.216796875,-184.52902461975216
7112,147.265625,-186.93960173434434
7113,147.314453125,-186.54312923605653
7114,147.36328125,-186.25760075243892
7115,147.412109375,-189.887159260226
7116,147.4609375,-187.95159128145943
7117,147.509765625,-186.23433643488931
7118,147.55859375,-186.7521741327164
7119,147.607421875,-189.92127632230898
7120,147.65625,-190.2033918015166
7121,147.705078125,-186.43904301758639
7122,147.75390625,-186.48675490933405
7123,147.802734375,-186.80031610982056
7124,147.8515625,-187.38224839989724
7125,147.900390625,-189.2730705990398
7126,147.94921875,-188.28413795563193
7127,147.998046875,-186.60552662269407
7128,148.046875,-187.3892395448749
7129,148.095703125,-186.57263634542676
7130,148.14453125,-188.98042769143132
7131,148.193359375,-189.04383868691178
7132,148.2421875,-186.4084164261515
7133,148.291015625,-185.3161481571548
7134,148.33984375,-186.59436225045548
7135,148.388671875,-188.71794939409597
7136,148.4375,-188.10470418442645
7137,148.486328125,-186.3885201009764
7138,148.53515625,-188.5406034307018
7139,148.583984375,-184.42776561097963
